"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000106326",0,NA,NA,NA,NA,NA
"ENSMUSG00000106327",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106330",0,NA,NA,NA,NA,NA
"ENSMUSG00000106331",0.277575084103214,-1.47646409329872,3.26022050483848,-0.452872464027358,0.650640580010257,NA
"ENSMUSG00000106335",0,NA,NA,NA,NA,NA
"ENSMUSG00000106343",0,NA,NA,NA,NA,NA
"ENSMUSG00000106345",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106346",0,NA,NA,NA,NA,NA
"ENSMUSG00000106351",0.160095897619136,1.19224480205733,3.25875379808109,0.365859121594085,0.714470200934942,NA
"ENSMUSG00000106353",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106363",0,NA,NA,NA,NA,NA
"ENSMUSG00000106370",0,NA,NA,NA,NA,NA
"ENSMUSG00000106372",0.0819209621758127,0.482596368661516,3.26030563891731,0.148021818231059,0.882325549457215,NA
"ENSMUSG00000106373",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106376",0.49710790442497,-2.23165871327818,2.61239619847213,-0.854257372822461,0.392962400373757,NA
"ENSMUSG00000106381",0,NA,NA,NA,NA,NA
"ENSMUSG00000106382",0,NA,NA,NA,NA,NA
"ENSMUSG00000106387",0,NA,NA,NA,NA,NA
"ENSMUSG00000106389",0,NA,NA,NA,NA,NA
"ENSMUSG00000106390",0.488585862921059,-2.20946246080494,2.23057995722036,-0.990532732822662,0.321913798164396,NA
"ENSMUSG00000106392",0,NA,NA,NA,NA,NA
"ENSMUSG00000106394",0.195735333937058,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106397",0.247544333341916,1.79956656710249,3.2059130993636,0.561327307174892,0.574574429303829,NA
"ENSMUSG00000106402",0,NA,NA,NA,NA,NA
"ENSMUSG00000106403",0,NA,NA,NA,NA,NA
"ENSMUSG00000106405",0,NA,NA,NA,NA,NA
"ENSMUSG00000106410",0,NA,NA,NA,NA,NA
"ENSMUSG00000106420",0,NA,NA,NA,NA,NA
"ENSMUSG00000106428",0,NA,NA,NA,NA,NA
"ENSMUSG00000106433",0.254801164989397,1.03018183464368,3.05269761266964,0.337466059647737,0.735765593552251,NA
"ENSMUSG00000106434",0,NA,NA,NA,NA,NA
"ENSMUSG00000106435",0,NA,NA,NA,NA,NA
"ENSMUSG00000106444",0,NA,NA,NA,NA,NA
"ENSMUSG00000106452",0,NA,NA,NA,NA,NA
"ENSMUSG00000106453",0.428628676947895,1.65447101012178,2.18571706975501,0.756946556814518,0.449081881266197,NA
"ENSMUSG00000106454",0.441876110670799,0.40487362904445,2.33333740153505,0.17351696706104,0.862245092377267,NA
"ENSMUSG00000106456",0.500186646702881,-2.2347829199447,2.22687342246445,-1.00355183972311,0.315594677991652,NA
"ENSMUSG00000106459",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106460",0,NA,NA,NA,NA,NA
"ENSMUSG00000106462",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106473",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106476",0.198927880373333,0.216132069408136,3.26030563891731,0.0662919656452547,0.947145379642014,NA
"ENSMUSG00000106477",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106480",0,NA,NA,NA,NA,NA
"ENSMUSG00000106481",0,NA,NA,NA,NA,NA
"ENSMUSG00000106482",0,NA,NA,NA,NA,NA
"ENSMUSG00000106486",0.0847969220354143,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106487",0,NA,NA,NA,NA,NA
"ENSMUSG00000106494",0,NA,NA,NA,NA,NA
"ENSMUSG00000106496",0,NA,NA,NA,NA,NA
"ENSMUSG00000106502",0,NA,NA,NA,NA,NA
"ENSMUSG00000106504",0,NA,NA,NA,NA,NA
"ENSMUSG00000106509",0,NA,NA,NA,NA,NA
"ENSMUSG00000106510",0,NA,NA,NA,NA,NA
"ENSMUSG00000106520",0,NA,NA,NA,NA,NA
"ENSMUSG00000106527",0,NA,NA,NA,NA,NA
"ENSMUSG00000106531",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106532",0.286885988832368,-0.471490925087413,2.94690880070156,-0.15999508535017,0.872884945668809,NA
"ENSMUSG00000106533",0,NA,NA,NA,NA,NA
"ENSMUSG00000106534",0.2613471341903,-0.430292032386444,3.02579847329197,-0.14220776306966,0.886915900068662,NA
"ENSMUSG00000106546",0,NA,NA,NA,NA,NA
"ENSMUSG00000106548",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106551",0.384519939507202,0.339107303620344,2.77029323272148,0.122408451067547,0.902575545860583,NA
"ENSMUSG00000106552",0.106998364872186,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106559",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106569",0,NA,NA,NA,NA,NA
"ENSMUSG00000106572",0.274923522137746,-1.47532316107537,2.98259413819886,-0.494644290411668,0.620851232445132,NA
"ENSMUSG00000106593",0.380902509516471,0.366152085593467,2.77904821298829,0.13175449201716,0.895178482766952,NA
"ENSMUSG00000106599",0,NA,NA,NA,NA,NA
"ENSMUSG00000106601",0,NA,NA,NA,NA,NA
"ENSMUSG00000106606",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106613",0.214879312075878,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106614",0,NA,NA,NA,NA,NA
"ENSMUSG00000106615",0,NA,NA,NA,NA,NA
"ENSMUSG00000106619",0.183681529462224,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106620",0,NA,NA,NA,NA,NA
"ENSMUSG00000106622",0.166571845401156,0.0282334286636767,3.26030563891731,0.00865974905133513,0.99309060628897,NA
"ENSMUSG00000106624",0,NA,NA,NA,NA,NA
"ENSMUSG00000106627",0.0801444692320163,0.470170565946053,3.26030563891731,0.144210579625961,0.885334186940028,NA
"ENSMUSG00000106630",0.239838356659279,-1.03093584014333,3.25765924506905,-0.316465217073825,0.751649422282892,NA
"ENSMUSG00000106633",0,NA,NA,NA,NA,NA
"ENSMUSG00000106640",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106645",0,NA,NA,NA,NA,NA
"ENSMUSG00000106660",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106661",0,NA,NA,NA,NA,NA
"ENSMUSG00000106664",0.350263828182386,-0.82965713385694,2.84145627692416,-0.291983072410684,0.770299566566657,NA
"ENSMUSG00000106667",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106668",0,NA,NA,NA,NA,NA
"ENSMUSG00000106669",0,NA,NA,NA,NA,NA
"ENSMUSG00000106677",0,NA,NA,NA,NA,NA
"ENSMUSG00000106690",0,NA,NA,NA,NA,NA
"ENSMUSG00000106699",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106700",0.107283666569494,-0.650936092326395,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106701",0,NA,NA,NA,NA,NA
"ENSMUSG00000106703",0,NA,NA,NA,NA,NA
"ENSMUSG00000106711",0,NA,NA,NA,NA,NA
"ENSMUSG00000106721",0,NA,NA,NA,NA,NA
"ENSMUSG00000106730",0,NA,NA,NA,NA,NA
"ENSMUSG00000106731",0,NA,NA,NA,NA,NA
"ENSMUSG00000106742",0,NA,NA,NA,NA,NA
"ENSMUSG00000106752",0.368375251666779,0.276337841494991,2.36845048227782,0.116674527739853,0.907117976305166,NA
"ENSMUSG00000106755",0.355668901767923,1.66389647573705,2.32086878913062,0.716928282860979,0.473418349502258,NA
"ENSMUSG00000106759",0.0847969220354144,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106763",0,NA,NA,NA,NA,NA
"ENSMUSG00000106771",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106774",0,NA,NA,NA,NA,NA
"ENSMUSG00000106780",0.4036136128076,-1.93432412664357,3.2455973544432,-0.595984010153168,0.551185908710877,NA
"ENSMUSG00000106789",0.382303291216323,-1.88139818826759,3.24757866242338,-0.579323361751513,0.562371005004297,NA
"ENSMUSG00000106792",0.373552183602691,-0.885803380728923,2.36462256047074,-0.374606668961401,0.707953012522171,NA
"ENSMUSG00000106803",0,NA,NA,NA,NA,NA
"ENSMUSG00000106805",0,NA,NA,NA,NA,NA
"ENSMUSG00000106810",0.0909167938214534,0.780746301188626,3.26030563891731,0.239470279064971,0.810740939961951,NA
"ENSMUSG00000106813",0.499240242123173,-1.65081960914768,1.99424253330621,-0.827792799309531,0.407787853338238,NA
"ENSMUSG00000106814",0,NA,NA,NA,NA,NA
"ENSMUSG00000106817",0,NA,NA,NA,NA,NA
"ENSMUSG00000106827",0.46994352707214,-2.16376362514701,2.23706335657513,-0.967233949269843,0.33342709432538,NA
"ENSMUSG00000106829",0,NA,NA,NA,NA,NA
"ENSMUSG00000106833",0.0847969220354144,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106835",0,NA,NA,NA,NA,NA
"ENSMUSG00000106836",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106846",0,NA,NA,NA,NA,NA
"ENSMUSG00000106848",0.363563433008694,-0.799812179620737,3.26006295663642,-0.245336421492285,0.806195953013134,NA
"ENSMUSG00000106853",0.256143899534411,-1.47532277097113,3.04319183815544,-0.484794534630904,0.627822099979725,NA
"ENSMUSG00000106854",0,NA,NA,NA,NA,NA
"ENSMUSG00000106866",0.0832141987733886,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106868",0,NA,NA,NA,NA,NA
"ENSMUSG00000106872",0,NA,NA,NA,NA,NA
"ENSMUSG00000106876",0,NA,NA,NA,NA,NA
"ENSMUSG00000106878",0.414666219509256,1.69273553609522,2.20947301873189,0.766126366669442,0.443601115812184,NA
"ENSMUSG00000106879",0,NA,NA,NA,NA,NA
"ENSMUSG00000106882",0,NA,NA,NA,NA,NA
"ENSMUSG00000106883",0.376884969681502,-1.83425321824233,3.25018992604192,-0.564352625532896,0.572514173191995,NA
"ENSMUSG00000106884",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106886",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106889",0,NA,NA,NA,NA,NA
"ENSMUSG00000106893",0,NA,NA,NA,NA,NA
"ENSMUSG00000106895",0.425375603784702,-0.832906301546116,2.73361467505436,-0.304690455881296,0.760601919305127,NA
"ENSMUSG00000106898",0.383793625290549,-1.87891559075149,3.24816918129086,-0.578453733744495,0.56295782504201,NA
"ENSMUSG00000106900",0,NA,NA,NA,NA,NA
"ENSMUSG00000106901",0,NA,NA,NA,NA,NA
"ENSMUSG00000106908",0,NA,NA,NA,NA,NA
"ENSMUSG00000106916",0.166428397546777,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106919",0.109071933787136,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106922",0.107283666569494,-0.650936092326395,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106925",0.186092480533981,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106935",0.162689437471681,1.19067183118787,3.25854119455101,0.365400269660218,0.714812639981785,NA
"ENSMUSG00000106936",0,NA,NA,NA,NA,NA
"ENSMUSG00000106939",0,NA,NA,NA,NA,NA
"ENSMUSG00000106945",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106953",0.0923110150720326,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106954",0,NA,NA,NA,NA,NA
"ENSMUSG00000106955",0.160151579065375,1.18957104617377,3.2583918321719,0.365079188582686,0.715052295435654,NA
"ENSMUSG00000106956",0,NA,NA,NA,NA,NA
"ENSMUSG00000106958",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106960",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106963",0.456698932228168,-2.12685662992214,2.67234343760606,-0.795876981974825,0.426103541342401,NA
"ENSMUSG00000106971",0,NA,NA,NA,NA,NA
"ENSMUSG00000106975",0,NA,NA,NA,NA,NA
"ENSMUSG00000106982",0,NA,NA,NA,NA,NA
"ENSMUSG00000106984",0,NA,NA,NA,NA,NA
"ENSMUSG00000106989",0,NA,NA,NA,NA,NA
"ENSMUSG00000106996",0,NA,NA,NA,NA,NA
"ENSMUSG00000107004",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107006",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107016",0,NA,NA,NA,NA,NA
"ENSMUSG00000107020",0.50652078648876,-0.819581607714608,2.64377950127253,-0.310003768211426,0.756558090811046,NA
"ENSMUSG00000107026",0.248266728178513,1.80352032668767,3.20561331506803,0.562613188000623,0.573698309756981,NA
"ENSMUSG00000107028",0,NA,NA,NA,NA,NA
"ENSMUSG00000107030",0.0847969220354144,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107032",0.327432927780171,-0.361972340010387,3.26030563891731,-0.111024051147116,0.91159727457614,NA
"ENSMUSG00000107034",0,NA,NA,NA,NA,NA
"ENSMUSG00000107046",0,NA,NA,NA,NA,NA
"ENSMUSG00000107051",0,NA,NA,NA,NA,NA
"ENSMUSG00000107052",0.314695488210395,-0.713250447438976,2.87137870501462,-0.248399992029385,0.80382493974685,NA
"ENSMUSG00000107056",0.176386346008837,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107059",0,NA,NA,NA,NA,NA
"ENSMUSG00000107062",0.247501772183944,1.79949351850195,3.20591891414879,0.561303503516631,0.574590653608925,NA
"ENSMUSG00000107064",0,NA,NA,NA,NA,NA
"ENSMUSG00000107066",0,NA,NA,NA,NA,NA
"ENSMUSG00000107067",0.172206457849556,0.0202674387449863,3.26030563891731,0.00621642293380714,0.995040044063067,NA
"ENSMUSG00000107072",0,NA,NA,NA,NA,NA
"ENSMUSG00000107074",0,NA,NA,NA,NA,NA
"ENSMUSG00000107077",0,NA,NA,NA,NA,NA
"ENSMUSG00000107082",0.173379194596669,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107088",0,NA,NA,NA,NA,NA
"ENSMUSG00000107095",0,NA,NA,NA,NA,NA
"ENSMUSG00000107097",0,NA,NA,NA,NA,NA
"ENSMUSG00000107098",0.0828722288400401,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000107099",0.481929241526474,-1.05750829317631,1.80606846861492,-0.585530566284301,0.558191020074645,NA
"ENSMUSG00000107100",0,NA,NA,NA,NA,NA
"ENSMUSG00000107114",0,NA,NA,NA,NA,NA
"ENSMUSG00000107122",0.221698589356238,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107123",0.0847969220354144,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107130",0,NA,NA,NA,NA,NA
"ENSMUSG00000107135",0,NA,NA,NA,NA,NA
"ENSMUSG00000107139",0,NA,NA,NA,NA,NA
"ENSMUSG00000107147",0.0832141987733886,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107150",0,NA,NA,NA,NA,NA
"ENSMUSG00000107157",0.368375251666779,0.276337841494991,2.36845048227782,0.116674527739853,0.907117976305166,NA
"ENSMUSG00000107159",0,NA,NA,NA,NA,NA
"ENSMUSG00000107160",0,NA,NA,NA,NA,NA
"ENSMUSG00000107162",0,NA,NA,NA,NA,NA
"ENSMUSG00000107166",0.40575291879612,-0.192143830138705,2.35616669843509,-0.0815493361595859,0.935005090916793,NA
"ENSMUSG00000107174",0,NA,NA,NA,NA,NA
"ENSMUSG00000107180",0,NA,NA,NA,NA,NA
"ENSMUSG00000107183",0,NA,NA,NA,NA,NA
"ENSMUSG00000107184",0.418461036015788,-1.96106577415661,2.72596037115065,-0.719403625566586,0.471892263623711,NA
"ENSMUSG00000107186",0,NA,NA,NA,NA,NA
"ENSMUSG00000107188",0,NA,NA,NA,NA,NA
"ENSMUSG00000107189",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107196",0,NA,NA,NA,NA,NA
"ENSMUSG00000107210",0,NA,NA,NA,NA,NA
"ENSMUSG00000107212",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107213",0.166428397546777,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107220",0.0828722288400401,0.482596368661517,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000107223",0.0847969220354143,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107236",0.223644646583653,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107238",0.222855818950567,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107239",0,NA,NA,NA,NA,NA
"ENSMUSG00000107243",0,NA,NA,NA,NA,NA
"ENSMUSG00000107247",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107258",0.0819209621758127,0.482596368661516,3.26030563891731,0.148021818231059,0.882325549457215,NA
"ENSMUSG00000107261",0,NA,NA,NA,NA,NA
"ENSMUSG00000107262",0.19358606468803,-0.0378697678798088,3.26030563891731,-0.0116154042209321,0.990732456697576,NA
"ENSMUSG00000107270",0,NA,NA,NA,NA,NA
"ENSMUSG00000107272",0.200236997659847,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107274",0,NA,NA,NA,NA,NA
"ENSMUSG00000107282",0,NA,NA,NA,NA,NA
"ENSMUSG00000107285",0,NA,NA,NA,NA,NA
"ENSMUSG00000107289",0,NA,NA,NA,NA,NA
"ENSMUSG00000107297",0,NA,NA,NA,NA,NA
"ENSMUSG00000107299",0,NA,NA,NA,NA,NA
"ENSMUSG00000107303",0,NA,NA,NA,NA,NA
"ENSMUSG00000107307",0,NA,NA,NA,NA,NA
"ENSMUSG00000107308",0,NA,NA,NA,NA,NA
"ENSMUSG00000107309",0,NA,NA,NA,NA,NA
"ENSMUSG00000107310",0.360933603888314,0.381147976252244,2.82017763824936,0.135150343397817,0.892493007001882,NA
"ENSMUSG00000107311",0,NA,NA,NA,NA,NA
"ENSMUSG00000107315",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107316",0,NA,NA,NA,NA,NA
"ENSMUSG00000107326",0,NA,NA,NA,NA,NA
"ENSMUSG00000107327",0.17301718989215,-0.0754494008738375,3.26030563891731,-0.023141818353844,0.981537148385423,NA
"ENSMUSG00000107333",0.187887604219815,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107344",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107346",0,NA,NA,NA,NA,NA
"ENSMUSG00000107348",0,NA,NA,NA,NA,NA
"ENSMUSG00000107349",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107356",0.0847969220354143,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107357",0.208030615164615,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107359",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107361",0,NA,NA,NA,NA,NA
"ENSMUSG00000107366",0.236606612776678,0.678727563505432,3.25823320211477,0.208311536161653,0.834985724667723,NA
"ENSMUSG00000107369",0.523761521658352,1.17120523069507,1.86137399097757,0.6292154270835,0.529208030409284,NA
"ENSMUSG00000107376",0,NA,NA,NA,NA,NA
"ENSMUSG00000107378",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107380",0,NA,NA,NA,NA,NA
"ENSMUSG00000107389",0,NA,NA,NA,NA,NA
"ENSMUSG00000107392",0.0832141987733886,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107398",0,NA,NA,NA,NA,NA
"ENSMUSG00000107399",0.284220714908613,-0.422475936913855,2.95467889188504,-0.14298539786309,0.886301713507785,NA
"ENSMUSG00000107400",0,NA,NA,NA,NA,NA
"ENSMUSG00000107403",0,NA,NA,NA,NA,NA
"ENSMUSG00000107404",0,NA,NA,NA,NA,NA
"ENSMUSG00000107407",0,NA,NA,NA,NA,NA
"ENSMUSG00000107409",0,NA,NA,NA,NA,NA
"ENSMUSG00000107410",0,NA,NA,NA,NA,NA
"ENSMUSG00000107413",0,NA,NA,NA,NA,NA
"ENSMUSG00000107415",0,NA,NA,NA,NA,NA
"ENSMUSG00000107416",0,NA,NA,NA,NA,NA
"ENSMUSG00000107417",0,NA,NA,NA,NA,NA
"ENSMUSG00000107418",0,NA,NA,NA,NA,NA
"ENSMUSG00000107423",0,NA,NA,NA,NA,NA
"ENSMUSG00000107424",0,NA,NA,NA,NA,NA
"ENSMUSG00000107425",0.156335103936924,1.17855563041436,3.2591963008839,0.361609280820161,0.717644028289841,NA
"ENSMUSG00000107435",0.0844626245477879,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000107438",0.188148075690874,-1.06312870059256,3.26030563891731,-0.326082526712314,0.744361916806829,NA
"ENSMUSG00000107444",0.354829910840094,-1.87153946813459,2.80007352822492,-0.668389400945851,0.503885059378221,NA
"ENSMUSG00000107445",0,NA,NA,NA,NA,NA
"ENSMUSG00000107447",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107449",0,NA,NA,NA,NA,NA
"ENSMUSG00000107450",0,NA,NA,NA,NA,NA
"ENSMUSG00000107452",0.176506027840778,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107457",0.169593844070829,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000107464",0,NA,NA,NA,NA,NA
"ENSMUSG00000107465",0.169329983851367,-0.0204967981443745,3.26030563891731,-0.00628677198226763,0.994983914740292,NA
"ENSMUSG00000107466",0,NA,NA,NA,NA,NA
"ENSMUSG00000107467",0,NA,NA,NA,NA,NA
"ENSMUSG00000107469",0,NA,NA,NA,NA,NA
"ENSMUSG00000107470",0.301782902896962,-0.402513480461963,3.26030563891731,-0.123458817988497,0.901743783235715,NA
"ENSMUSG00000107471",0,NA,NA,NA,NA,NA
"ENSMUSG00000107474",0,NA,NA,NA,NA,NA
"ENSMUSG00000107475",0,NA,NA,NA,NA,NA
"ENSMUSG00000107484",0,NA,NA,NA,NA,NA
"ENSMUSG00000107486",0,NA,NA,NA,NA,NA
"ENSMUSG00000107487",0,NA,NA,NA,NA,NA
"ENSMUSG00000107489",0,NA,NA,NA,NA,NA
"ENSMUSG00000107490",0,NA,NA,NA,NA,NA
"ENSMUSG00000107492",0,NA,NA,NA,NA,NA
"ENSMUSG00000107493",0,NA,NA,NA,NA,NA
"ENSMUSG00000107500",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107501",0.0847969220354143,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107506",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000107508",0.316842990319324,-1.47646409329872,3.26022050483848,-0.452872464027358,0.650640580010257,NA
"ENSMUSG00000107510",0,NA,NA,NA,NA,NA
"ENSMUSG00000107513",0,NA,NA,NA,NA,NA
